CompanyName,MarketCap,EmployeesTotalAmount
CHANGJIANG SECURITIES COMPANY,6.412,NAN
PAGE INDUSTRIES,4.991,NAN
DECHRA PHARMACEUTICALS,7.826,NAN
TECAN GROUP,7.231,NAN
EIDOS THERAPEUTICS,5.812,NAN
GLACIER BANCORP,5.087,NAN
SUNRUN,9.113,NAN
CENTRE TESTING INTERNATIONAL GROUP,6.811,NAN
CHANGE HEALTHCARE,6.786,NAN
ZHEJIANG LONGSHENG GROUP,6.588,NAN
OPEN HOUSE,6.346,NAN
JIANGSU EXPRESSWAY COMPANY,6.178,NAN
ALD SA,5.698,NAN
ADT,7.114,NAN
CHINA SHIPBUILDING INDUSTRY GROUP POWER,6.229,NAN
COHERENT,6.199,NAN
HELVETIA HOLDING AG,6.093,NAN
IA FINANCIAL CORPORATION,5.939,NAN
ASTRAL LIMITED,5.936,NAN
"SHANXI TAIGANG STAINLESS STEEL CO., LTD.",7.963,NAN
"FUSHUN SPECIAL STEEL CO.,LTD.",7.534,NAN
EAGLE MATERIALS,6.578,NAN
KBR,5.482,NAN
HUADIAN POWER INTERNATIONAL CORPORATION,5.431,NAN
MAPFRE,6.675,NAN
COBHAM,2645,NAN
F&C INVESTMENT TRUST,6.567,NAN
REXEL,6.338,NAN
FRAPORT AG,6.059,NAN
FLIR SYSTEMS,5.748,NAN
YANTAI JEREH OILFIELD SERVICES GROUP,5.826,NAN
BANK OZK,5.499,NAN
ANAPLAN,8.681,NAN
NOMURA REAL ESTATE MASTER FUND,6.919,NAN
SBI HOLDINGS,6.067,NAN
HINDUSTAN PETROLEUM CORPORATION,5.684,NAN
SHANGHAI BAIRUN INVESTMENT HOLDING GROUP,8.455,NAN
ROYAL GOLD,7.304,NAN
EURONET WORLDWIDE,7.038,NAN
AIR CANADA,6.927,NAN
YETI HOLDINGS,8.689,NAN
ASR NEDERLAND,6.245,NAN
HILTON GRAND VACATIONS,5.229,NAN
TECH DATA CORPORATION,2661,NAN
HUA HONG SEMICONDUCTOR,7.651,NAN
FORD OTOMOTIV SANAYI,7.201,NAN
ACKERMANS & VAN HAAREN NV,6.393,NAN
CHANGSHA JINGJIA MICROELECTRONICS,5.160,NAN
WESCO INTERNATIONAL,5.895,NAN
CHINA SUNTIEN GREEN ENERGY CORPORATION,5.313,NAN
R1 RCM,5.499,NAN
ASPEN PHARMACARE HOLDINGS,6.398,NAN
DAWNING INFORMATION INDUSTRY,6.268,NAN
NORTHLAND POWER,7.442,NAN
LEPU MEDICAL TECHNOLOGY (BEIJING),7.127,NAN
LOUISIANA-PACIFIC CORPORATION,6.041,NAN
"BEIJING SHOUGANG CO., LTD.",8.273,NAN
BAIC BLUEPARK NEW ENERGY TECHNOLOGY,7.942,NAN
KORNIT DIGITAL,6.036,NAN
TCF FINANCIAL CORPORATION,5.646,NAN
CADENCE BANCORPORATION,2.684,NAN
INDUSTRIAL BANK OF KOREA,6.689,NAN
TREASURY WINE ESTATES,6.629,NAN
BEIJING DABEINONG TECHNOLOGY GROUP,4.578,NAN
ENCOMPASS HEALTH CORPORATION,7.806,NAN
SIGNIFY,6.958,NAN
EASYJET,5.105,NAN
BEIJING EASPRING MATERIAL TECHNOLOGY,4.928,NAN
MAINFREIGHT,7.044,NAN
CHAROEN POKPHAND FOODS PUBLIC COMPANY,6.686,NAN
ETIHAD ETISALAT COMPANY,6.632,NAN
MDU RESOURCES GROUP,6.512,NAN
DOUGLAS EMMETT,5.813,NAN
ZHEJIANG DINGLI MACHINERY,5.433,NAN
MEDALLIA,5.416,NAN
KONAMI HOLDINGS CORPORATION,8.401,NAN
ORPEA SA,8.367,NAN
HITACHI CONSTRUCTION MACHINERY,6.250,NAN
SUNRISE COMMUNICATIONS GROUP AG,5.583,NAN
IGO LIMITED,5.509,NAN
GODREJ PROPERTIES,5.507,NAN
JABAL OMAR DEVELOPMENT COMPANY,8.256,NAN
"TIANNENG BATTERY GROUP CO., LTD.",6.813,NAN
LANDSTAR SYSTEM,6.431,NAN
VALMET OYJ,6.029,NAN
SWITCH,5.997,NAN
DESCARTES SYSTEMS GROUP,6.604,NAN
CHONGQING RURAL COMMERCIAL BANK,6.390,NAN
VALVE CORPORATION,2704,NAN
CACI INTERNATIONAL,6.074,NAN
GRUPO AEROPORTUARIO DEL SURESTE S. A. B. DE C. V,5.363,NAN
ANHUI KOUZI DISTILLERY,4.643,NAN
CLOUDKITCHENS,2707,NAN
HASHICORP,2707,NAN
LAZADA GROUP,2707,NAN
MACHINE ZONE,2707,NAN
TEMPUS,2707,NAN
THE HUT GROUP,2707,NAN
XIAOHONGSHU,2707,NAN
NOTRE DAME INTERMEDICA PARTICIPACOES,9.340,NAN
BOSTON BEER COMPANY,7.003,NAN
NEXSTAR MEDIA GROUP,6.290,NAN
VALVOLINE,5.452,NAN
KAWASAKI KISEN KAISHA,4.551,NAN
YIFENG PHARMACY CHAIN,6.038,NAN
ZHEJIANG YONGTAI TECHNOLOGY,6.076,NAN
CHINA LITERATURE,8.869,NAN
COSAN,7.907,NAN
CHOLAMANDALAM INVESTMENT AND FINANCE COMPANY,6.538,NAN
ABB INDIA,5.582,NAN
CHINA STATE CONSTRUCTION INTERNATIONAL HOLDINGS,4.198,NAN
GUJARAT GAS,6.790,NAN
ECLAT TEXTILE,5.521,NAN
ZHEJIANG JIUZHOU PHARMACEUTICAL CO. LTD,5.279,NAN
TIANSHUI HUATIAN TECHNOLOGY,5.166,NAN
"IWEB, INC.",0.141,NAN
WELCIA HOLDINGS,7.345,NAN
SWECO AB (PUBL),6.543,NAN
FINANCIERE DE L'ODET SA,6.386,NAN
ZHONGJIN GOLD,6.304,NAN
CYBERARK SOFTWARE,6.677,NAN
NVENT ELECTRIC,5.776,NAN
WATTS WATER TECHNOLOGIES,5.772,NAN
SOUTH STATE CORPORATION,4.804,NAN
BEIJING SHIJI INFORMATION TECHNOLOGY,3.923,NAN
RAIA DROGASIL,8.014,NAN
TEXAS ROADHOUSE,6.634,NAN
OOREDOO,5.984,NAN
GAN & LEE PHARMACEUTICALS,6.915,NAN
MAPLETREE LOGISTICS TRUST,6.518,NAN
WINTIME ENERGY,6.165,NAN
COUSINS PROPERTIES,5.760,NAN
PROXIMUS,6.391,NAN
COLLIERS INTERNATIONAL GROUP,6.098,NAN
INSPIRE MEDICAL SYSTEMS,6.097,NAN
HAKUHODO DY HOLDINGS,6.053,NAN
JIANGSU YANGNONG CHEMICAL,5.527,NAN
KOEI TECMO HOLDINGS,7.444,NAN
SUNING.COM,7.443,NAN
CCC INTELLIGENT SOLUTIONS HOLDINGS INC.,6.897,NAN
FS KKR CAPITAL,6.584,NAN
BEIJING TIANTAN BIOLOGICAL PRODUCTS,6.488,NAN
HUMANWELL HEALTHCARE (GROUP),5.448,NAN
SHINKO ELECTRIC INDUSTRIES,4.610,NAN
STEEL AUTHORITY OF INDIA,6.960,NAN
ANKER INNOVATIONS LIMITED,6.861,NAN
SONGCHENG PERFORMANCE DEVELOPMENT,6.158,NAN
JARIR MARKETING COMPANY,6.869,NAN
ITV,6.468,NAN
EMMI AG,6.123,NAN
BE SEMICONDUCTOR INDUSTRIES,7.019,NAN
KOSE CORPORATION,6.842,NAN
GLAXOSMITHKLINE CONSUMER HEALTHCARE,2750,NAN
WEIR GROUP,6.227,NAN
ASGN,5.935,NAN
WEIHAI GUANGWEI COMPOSITES,5.698,NAN
TOPPAN PRINTING,6.010,NAN
YUNNAN ALUMINIUM,7.503,NAN
E INK HOLDINGS,3.206,NAN
G4S,5.385,NAN
ZYDUS LIFESCIENCES LIMITED,7.926,NAN
"HUNAN VALIN STEEL CO., LTD.",7.783,NAN
SQUARE ENIX HOLDINGS,7.052,NAN
SEIKO EPSON CORPORATION,6.656,NAN
WESTONE INFORMATION INDUSTRY,6.186,NAN
ZHEJIANG WEIXING NEW BUILDING MATERIALS,4.681,NAN
SK BIOPHARMACEUTICALS,8.351,NAN
HENGYI PETROCHEMICAL,6.478,NAN
BALKRISHNA INDUSTRIES,6.293,NAN
AMBU A/S,8.261,NAN
PEARSON PLC,8.103,NAN
ARROWHEAD PHARMACEUTICALS,6.998,NAN
BANKIA,5.359,NAN
PORTON PHARMA SOLUTIONS,6.929,NAN
CRANE,5.967,NAN
GOODYEAR TIRE & RUBBER COMPANY,4.454,NAN
COLUMBIA SPORTSWEAR COMPANY,6.729,NAN
TAISEI CORPORATION,6.527,NAN
"OAK STREET HEALTH, INC.",11.255,NAN
SCIENTIFIC GAMES CORPORATION,6.972,NAN
IMI,6.708,NAN
SHANGHAI YUYUAN TOURIST MART (GROUP),6.064,NAN
SAILUN GROUP,4.923,NAN
VGP NV,4.918,NAN
SHIMGE PUMP INDUSTRY GROUP,7.236,NAN
STANTEC,5.340,NAN
TOPSPORTS INTERNATIONAL HOLDINGS,8.400,NAN
SOTERA HEALTH CO,6.920,NAN
HARLEY-DAVIDSON,6.082,NAN
NEW YORK COMMUNITY BANCORP,5.822,NAN
TOKYO CENTURY CORPORATION,6.932,NAN
"ALLEGRO MICROSYSTEMS, INC.",5.699,NAN
SHANGHAI AIKO SOLAR ENERGY,4.701,NAN
PRIMERICA,6.037,NAN
CAITONG SECURITIES,5.873,NAN
THULE GROUP AB (PUBL),5.862,NAN
FUJIAN ANJOY FOODS,5.756,NAN
DISCOVERY LIMITED,5.567,NAN
PT BAYAN RESOURCES TBK,3.397,NAN
SHANGHAI LUJIAZUI FINANCE & TRADE ZONE DEVELOPMENT,6.038,NAN
PERSOL HOLDINGS,5.413,NAN
KEDA CLEAN ENERGY,5.382,NAN
FANGDA CARBON NEW MATERIAL TECHNOLOGY,6.862,NAN
ENKA INSAAT VE SANAYI,7.145,NAN
GRAPHIC PACKAGING HOLDING COMPANY,6.301,NAN
AZBIL CORPORATION,6.234,NAN
DCP MIDSTREAM LP,5.430,NAN
CHINA AVIONICSSYSTEM,5.325,NAN
SHANDONG SINOCERA FUNCTIONAL MATERIAL,6.917,NAN
MGM GROWTH PROPERTIES LLC,6.539,NAN
VIPSHOP HOLDINGS,10.001,NAN
ZHEJIANG HANGKE TECHNOLOGY COMPANY,5.974,NAN
YONGHUI SUPERSTORES,5.610,NAN
PT MERDEKA COPPER GOLD TBK,4.473,NAN
SMITHFIELD FOODS,2819,NAN
HUTCHISON CHINA MEDITECH,6.898,NAN
HUAXIN CEMENT,5.773,NAN
CHINA MERCHANTS PORT GROUP,5.414,NAN
TSIM SHA TSUI PROPERTIES LIMITED,6.039,NAN
JARDINE CYCLE & CARRIAGE,5.724,NAN
PI INDUSTRIES,7.157,NAN
KOBAYASHI PHARMACEUTICAL,6.188,NAN
TRITAX BIG BOX REIT,5.637,NAN
L'OCCITANE INTERNATIONAL,5.107,NAN
E. I. DU PONT DE NEMOURS AND COMPANY,4.556,NAN
FRESHWORKS Inc,NAN,NAN
KOC HOLDING,7.054,NAN
BROOKFIELD RENEWABLE CORPORATION,7.522,NAN
TAIWAN HIGH SPEED RAIL CORPORATION,6.109,NAN
VALLEY NATIONAL BANCORP,5.302,NAN
SHOCKWAVE MEDICAL,7.530,NAN
HENGAN INTERNATIONAL GROUP COMPANY,6.754,NAN
NORDIC SEMICONDUCTOR ASA,5.999,NAN
JUEWEI FOOD,5.813,NAN
PACWEST BANCORP,5.087,NAN
SLM CORPORATION,5.734,NAN
PROYA COSMETICS,4.776,NAN
RICOH COMPANY,7.032,NAN
SCSK CORPORATION,6.657,NAN
HERA,6.381,NAN
SPIRIT REALTY CAPITAL,6.177,NAN
INTERNATIONAL GAME TECHNOLOGY,4.409,NAN
KT CORPORATION,6.585,NAN
TRINET GROUP,6.064,NAN
ENAGAS,6.009,NAN
RBC BEARINGS,5.984,NAN
APELOA PHARMACEUTICAL,5.825,NAN
SHENZHEN ENERGY GROUP,5.687,NAN
COSCO SHIPPING DEVELOPMENT,5.430,NAN
CHINA POWER INTERNATIONAL DEVELOPMENT,3.837,NAN
CURALEAF HOLDINGS,8.369,NAN
KOREA SHIPBUILDING & OFFSHORE ENGINEERING,6.932,NAN
EXELIXIS,6.068,NAN
FLOWERS FOODS,5.110,NAN
API GROUP CORPORATION,4.678,NAN
BOSIDENG INTERNATIONAL HOLDINGS,8.988,NAN
TUSIMPLE HOLDINGS INC.,8.750,NAN
ALKEM LABORATORIES,6.462,NAN
STAR HEALTH AND ALLIED INSURANCE COMPANY LIMITED,NAN,NAN
THOR INDUSTRIES,6.280,NAN
LUNDIN MINING CORPORATION,5.934,NAN
JAPAN RETAIL FUND INVESTMENT CORPORATION,5.071,NAN
"PANGANG GROUP VANADIUM & TITANIUM RESOURCES CO., LTD.",5.708,NAN
ELEMENT SOLUTIONS,5.627,NAN
ASHLAND GLOBAL HOLDINGS,5.533,NAN
CHINA GREAT WALL SECURITIES,5.372,NAN
KONGSBERG GRUPPEN ASA,5.007,NAN
NATIONAL FUEL GAS COMPANY,4.724,NAN
HANON SYSTEMS,7.481,NAN
BGI GENOMICS,5.826,NAN
"BRAZE, INC.",NAN,NAN
HANESBRANDS,6.522,NAN
SUMCO CORPORATION,6.239,NAN
ALTEN SA,5.651,NAN
NATIONAL OILWELL VARCO,5.146,NAN
CENTRICA,4.315,NAN
OZON HOLDINGS PLC,10.793,NAN
UNITE GROUP,6.773,NAN
CHINA LESSO GROUP HOLDINGS,6.453,NAN
MERCURY NZ,6.442,NAN
KOJAMO OYJ,6.107,NAN
CHEMOURS COMPANY,5.535,NAN
MICROPORT SCIENTIFIC CORPORATION,11.297,NAN
SCOUT24 AG,7.063,NAN
KAJIMA CORPORATION,6.538,NAN
"TONGLING NONFERROUS METALS GROUP CO.,LTD.",6.269,NAN
MCDONALD'S HOLDINGS COMPANY (JAPAN),6.267,NAN
AXFOOD AB (PUBL),5.719,NAN
TERRENO REALTY CORPORATION,4.716,NAN
GUOLIAN SECURITIES,4.366,NAN
TIANJIN GUANGYU DEVELOPMENT,1.347,NAN
JS GLOBAL LIFESTYLE COMPANY,8.250,NAN
ANGANG STEEL COMPANY LIMITED,7.663,NAN
HANWHA CHEMICAL CORPORATION,6.535,NAN
BANDHAN BANK,6.441,NAN
"BOC INTERNATIONAL (CHINA) CO., LTD",6.363,NAN
KINGSOFT CORPORATION,5.487,NAN
FUTURE,6.439,NAN
TELEKOM AUSTRIA AG,5.869,NAN
SHANDONG SHIDA SHENGHUA CHEMICAL GROUP COMPANY,8.573,NAN
CHINA RESOURCES CEMENT HOLDINGS,7.153,NAN
WORKIVA,7.088,NAN
ALTAGAS,5.592,NAN
SINOPEC SHANGHAI PETROCHEMICAL COMPANY,4.414,NAN
PERFECT WORLD,4.295,NAN
AMBARELLA,3.757,NAN
CENTURIA CAPITAL GROUP,5.912,NAN
SHANGHAI LINGANG HOLDINGS,5.740,NAN
CHINA RESOURCES SANJIU MEDICAL & PHARMACEUTICAL,4.089,NAN
UNIONE DI BANCHE ITALIANE,5.030,NAN
BUMBLE INC.,10.061,NAN
BOC AVIATION,5.300,NAN
VODAFONE IDEA LIMITED,2.446,NAN
COMPANHIA SIDERURGICA NACIONAL,9.141,NAN
AMKOR TECHNOLOGY,6.712,NAN
IOI CORP.BHD,6.142,NAN
NEDBANK GROUP,6.018,NAN
SCHAEFFLER AG,5.702,NAN
TRAVELOKA,2920,NAN
PT UNITED TRACTORS TBK,5.235,NAN
ANTERO RESOURCES CORPORATION,4.306,NAN
S.C NEW ENERGY TECHNOLOGY CORPORATION,8.938,NAN
NEW INDUSTRIES BIOMEDICAL ENGINEERING,5.316,NAN
RLX TECHNOLOGY INC.,8.074,NAN
METALLURGICAL CORPORATION OF CHINA,7.813,NAN
RIT CAPITAL PARTNERS,5.808,NAN
SCOR SE,5.710,NAN
NETWEALTH GROUP,5.640,NAN
BEIJING YUANLIU HONGYUAN ELECTRONIC TECHNOLOGY,5.085,NAN
SHIJIAZHUANG YILING PHARMACEUTICAL,4.343,NAN
RAPID7,6.779,NAN
A2A,6.708,NAN
HYUNDAI GLOVIS,6.208,NAN
BIOCON,5.959,NAN
ADDTECH AB (PUBL.),5.785,NAN
TUI AG,4.850,NAN
ACC,6.362,NAN
HUBEI XINGFA CHEMICALS GROUP,6.326,NAN
HIROSE ELECTRIC,6.145,NAN
ZHEFU HOLDING GROUP,5.630,NAN
HUSKY ENERGY,4.972,NAN
SONA BLW PRECISION FORGINGS LIMITED,4.070,NAN
VIA VAREJO,4.969,NAN
CUREVAC,12.259,NAN
UBISOFT ENTERTAINMENT SA,7.838,NAN
SONOCO PRODUCTS COMPANY,6.421,NAN
MSA SAFETY,6.382,NAN
LANXESS,6.299,NAN
IDACORP,5.322,NAN
ARENA PHARMACEUTICALS,3.232,NAN
OCI,5.104,NAN
DALIAN PORT (PDA) COMPANY,5.016,NAN
DONGXING SECURITIES COMPANY,4.700,NAN
VICINITY CENTRES,5.963,NAN
LECHWERKE AG,5.563,NAN
WEBSTER FINANCIAL CORPORATION,4.577,NAN
RIOCAN REAL ESTATE INVESTMENT TRUST,5.646,NAN
"VERISILICON MICROELECTRONICS (SHANGHAI) CO., LTD.",5.429,NAN
CAMBRICON TECHNOLOGIES CORPORATION LIMITED,5.377,NAN
FLUGHAFEN ZURICH AG,5.193,NAN
SIMPSON MANUFACTURING,4.975,NAN
CROWN RESORTS,4.650,NAN
SHANDONG WEIGAO GROUP MEDICAL POLYMER COMPANY,7.948,NAN
NANJING SECURITIES,5.917,NAN
WALLENSTAM AB (PUBL),5.881,NAN
UNUM GROUP,5.441,NAN
ACRON,3.408,NAN
GRUPO AVAL ACCIONES Y VALORES,6.551,NAN
NMDC,6.520,NAN
CENTRAL RETAIL CORPORATION,6.310,NAN
JCDECAUX SA,6.038,NAN
OWL ROCK CAPITAL CORPORATION,5.726,NAN
ORION OYJ,5.714,NAN
NOVANTA,5.422,NAN
ETN. FR. COLRUYT NV,7.572,NAN
SEVEN GROUP HOLDINGS,5.688,NAN
WINNER MEDICAL CO. LIMITED,5.142,NAN
WINTRUST FINANCIAL CORPORATION,4.269,NAN
SPARK NEW ZEALAND,6.519,NAN
HENGTONG OPTIC-ELECTRIC,4.450,NAN
LONGSHINE TECHNOLOGY,2.913,NAN
FAR EASTERN NEW CENTURY CORPORATION,5.703,NAN
HANGZHOU ROBAM APPLIANCES,5.214,NAN
BLACKLINE,6.372,NAN
HINDUSTAN AERONAUTICS LIMITED,6.319,NAN
VOLTAS,4.846,NAN
CHINA BAOAN GROUP,9.784,NAN
COSMOS PHARMACEUTICAL CORPORATION,7.027,NAN
UNITED BREWERIES,5.704,NAN
CIFI HOLDINGS (GROUP),5.698,NAN
TIMKEN COMPANY,5.608,NAN
WESTERN SUPERCONDUCTING TECHNOLOGIES,5.469,NAN
SHURGARD SELF STORAGE,5.356,NAN
STERLING BANCORP,4.411,NAN
COCA-COLA CONSOLIDATED,3.807,NAN
GRUPO TELEVISA,7.343,NAN
BAUSCH & LOMB CORP,NAN,NAN
CHINA AIRLINES,3.480,NAN
LEGGETT & PLATT,6.450,NAN
ROYAL UNIBREW A/S,6.372,NAN
HELEN OF TROY,5.764,NAN
KRUNG THAI BANK PUBLIC COMPANY,4.811,NAN
SHANGHAI FRIENDESS ELECTRONIC TECHNOLOGY CORPORATION,7.295,NAN
CHARGEPOINT HOLDINGS,6.800,NAN
JIANGSU YOKE TECHNOLOGY,5.687,NAN
WESTERN SECURITIES,5.565,NAN
TATA COMMUNICATIONS,5.520,NAN
HOWARD HUGHES CORPORATION,5.055,NAN
MEDICOVER AB (PUBL),4.535,NAN
TERNIUM ARGENTINA,4.083,NAN
INTEGRA LIFESCIENCES HOLDINGS CORPORATION,6.363,NAN
OBAYASHI CORPORATION,6.021,NAN
AUROBINDO PHARMA,5.985,NAN
HEBEI YANGYUAN ZHIHUI BEVERAGE,5.979,NAN
ICADE,6.587,NAN
ARDAGH METAL PACKAGING S.A.,6.461,NAN
TMX GROUP,6.174,NAN
PSP SWISS PROPERTY AG,6.154,NAN
RAYONIER,5.206,NAN
LUPIN,6.103,NAN
KUALA LUMPUR KEPONG BERHAD,5.444,NAN
JINDAL STEEL & POWER,5.317,NAN
NAVINFO,3.805,NAN
"THERALINK TECHNOLOGIES, INC.",1.629,NAN
KANSAI PAINT,6.720,NAN
FUCHS PETROLUB SE,6.274,NAN
"LUMINAR TECHNOLOGIES, INC.",6.247,NAN
AVIC CAPITAL,5.392,NAN
"ADVANCED ENERGY SOLUTION HOLDING CO., LTD.",2.669,NAN
HOCHTIEF,5.601,NAN
ASIA CEMENT CORPORATION,5.534,NAN
QINGDAO PORT INTERNATIONAL,5.406,NAN
BAWAG GROUP AG,5.384,NAN
SHIN KONG FINANCIAL HOLDING,4.480,NAN
QUEBECOR,6.056,NAN
AMN HEALTHCARE SERVICES,5.365,NAN
VISERA TECHNOLOGIES COMPANY LTD.,4.742,NAN
PT BARITO PACIFIC TBK,6.654,NAN
BENEFIT ONE,6.517,NAN
HOME PRODUCT CENTER PUBLIC COMPANY,5.748,NAN
PARADE TECHNOLOGIES,5.479,NAN
ZOTYE AUTOMOBILE CO. LTD,2.375,NAN
JOINN LABORATORIES (CHINA),7.488,NAN
KUMHO PETROCHEMICAL,6.219,NAN
SPECTRIS,6.127,NAN
RED STAR MACALLINE GROUP CORPORATION,5.316,NAN
SYNLAB AG,5.138,NAN
MITSUI CHEMICALS,6.759,NAN
AAK AB (PUBL.),6.097,NAN
HAOHUA CHEMICAL SCIENCE & TECHNOLOGY,4.564,NAN
NCR CORPORATION,5.582,NAN
JIANGSU YUYUE MEDICAL EQUIPMENT & SUPPLY,4.892,NAN
GELSENWASSER AG,5.881,NAN
TIANFENG SECURITIES,5.771,NAN
HOLLYFRONTIER CORPORATION,5.253,NAN
CHINA MINMETALS RARE EARTH,7.574,NAN
ZHUZHOU HONGDA ELECTRONICS,5.140,NAN
CHINA EVERGRANDE NEW ENERGY VEHICLE GROUP,7.810,NAN
PERRIGO COMPANY,5.476,NAN
WIN SEMICONDUCTORS,5.251,NAN
CURTISS-WRIGHT CORPORATION,4.979,NAN
UNIVERSAL FOREST PRODUCTS,4.644,NAN
MANPOWERGROUP,6.585,NAN
IBERIABANK CORPORATION,3061,NAN
CHINA MEIDONG AUTO HOLDINGS,6.652,NAN
DIPLOMA PLC,5.325,NAN
NOKIAN RENKAAT OYJ,5.257,NAN
JOHNSON MATTHEY,7.971,NAN
HOSHIZAKI CORPORATION,6.868,NAN
MICROSTRATEGY,6.852,NAN
HUANENG RENEWABLES CORPORATION,3068,NAN
SHANXI LU'AN ENVIRONMENTAL ENERGY DEVELOPMENT,6.731,NAN
FIELMANN,6.459,NAN
BELLWAY,5.977,NAN
BANK OF BARODA,5.065,NAN
ASAHI INTECC,7.678,NAN
YUNNAN YUNTIANHUA,6.422,NAN
STERICYCLE,6.393,NAN
ENGIE BRASIL ENERGIA,5.821,NAN
NATIONAL INSTRUMENTS CORPORATION,5.561,NAN
LOTUS BAKERIES NV,5.308,NAN
EXPONENT,6.086,NAN
IRIDIUM COMMUNICATIONS,5.872,NAN
BEIJING UNITED INFORMATION TECHNOLOGY,5.417,NAN
LIGHTSPEED POS,15.777,NAN
NATURA & CO,13.892,NAN
"DONGGUAN YIHEDA AUTOMATION CO., LTD.",5.724,NAN
"JIANGSU GOODWE POWER SUPPLY TECHNOLOGY CO., LTD",5.631,NAN
SFS GROUP AG,5.292,NAN
SIEYUAN ELECTRIC,3.596,NAN
PT ADARO ENERGY TBK,3.060,NAN
SHANXI XISHAN COAL AND ELECTRICITY POWER,6.974,NAN
PB FINTECH LIMITED,NAN,NAN
CYFROWY POLSAT,6.232,NAN
BLUEPRINT MEDICINES CORPORATION,5.463,NAN
IMPULSORA DEL DESARROLLO Y EL EMPLEO EN AMERICA LATINA,5.434,NAN
CABOT MICROELECTRONICS CORPORATION,3.875,NAN
ZHONGAN ONLINE P & C INSURANCE,7.060,NAN
COLGATE-PALMOLIVE (INDIA),6.502,NAN
"MISTER CAR WASH, INC.",5.682,NAN
WUHAN ZHONGSHANG COMMERCIAL GROUP,5.328,NAN
FRASERS GROUP,4.796,NAN
BEIJING ENLIGHT MEDIA,4.282,NAN
SOUTHWEST SECURITIES,5.243,NAN
"LUOYANG XINQIANGLIAN SLEWING BEARING CO., LTD.",4.418,NAN
ITO EN,6.255,NAN
SICHUAN NEW ENERGY POWER COMPANY LIMITED,6.233,NAN
EVERCORE,5.538,NAN
JUNEYAO AIRLINES CO. LTD,4.244,NAN
AVICHINA INDUSTRY & TECHNOLOGY COMPANY,6.095,NAN
PEPKOR HOLDINGS,5.629,NAN
SINOTRANS,5.628,NAN
DASHENLIN PHARMACEUTICAL GROUP,5.597,NAN
MAZDA MOTOR CORPORATION,5.485,NAN
ALK-ABELLO A/S,5.385,NAN
SL GREEN REALTY,4.780,NAN
"CHINA BOHAI BANK CO., LTD.",7.019,NAN
"FARASIS ENERGY (GAN ZHOU) CO., LTD.",6.353,NAN
SINOLINK SECURITIES,5.163,NAN
ARGO INVESTMENTS,5.033,NAN
KEIO CORPORATION,6.478,NAN
ALTAIR ENGINEERING,5.588,NAN
CHINALIN SECURITIES,5.293,NAN
WANDA FILM HOLDING,4.848,NAN
TENABLE HOLDINGS,4.729,NAN
ZAI LAB,13.881,NAN
KINTETSU GROUPHOLDINGS,6.452,NAN
CIT GROUP,5.495,NAN
ITALGAS,5.467,NAN
WENDY'S COMPANY,5.129,NAN
LIVZON PHARMACEUTICAL GROUP,4.945,NAN
ZHONGJI INNOLIGHT,3.816,NAN
NGK INSULATORS,5.237,NAN
MGIC INVESTMENT CORPORATION,5.181,NAN
CLOUDERA,4.717,NAN
UNITED BANKSHARES,4.694,NAN
UMB FINANCIAL CORPORATION,4.428,NAN
AUTOBIO DIAGNOSTICS,4.336,NAN
UNIVERSAL SCIENTIFIC INDUSTRIAL (SHANGHAI),4.869,NAN
EVN AG,4.783,NAN
WINNING HEALTH TECHNOLOGY GROUP,4.652,NAN
MERITZ FINANCIAL GROUP,3.402,NAN
DE'LONGHI,6.835,NAN
TERMINIX GLOBAL HOLDINGS,5.191,NAN
DKSH HOLDING,5.048,NAN
DRIVEN BRANDS HOLDINGS INC.,5.001,NAN
SEAWORLD ENTERTAINMENT,3.895,NAN
MAN WAH HOLDINGS,7.691,NAN
CHINA MERCHANTS ENERGY SHIPPING,5.280,NAN
ESSENT GROUP,5.267,NAN
LITE-ON TECHNOLOGY CORPORATION,5.122,NAN
ANHUI JIANGHUAI AUTOMOBILE GROUP,4.638,NAN
MIMECAST,4.589,NAN
AIR LEASE CORPORATION,4.536,NAN
AVANZA BANK HOLDING AB (PUBL),6.502,NAN
KINGFA SCI. & TECH,6.304,NAN
DIRECT LINE INSURANCE GROUP,5.745,NAN
HANGZHOU GREAT STAR INDUSTRIAL,5.674,NAN
CATHAY PACIFIC AIRWAYS,5.540,NAN
BLUESTAR ADISSEO COMPANY,4.662,NAN
SHANGHAI ORIENTAL PEARL GROUP,4.097,NAN
ANGELALIGN TECHNOLOGY INC.,8.294,NAN
WPX ENERGY,4.572,NAN
WENDEL,6.398,NAN
HALOZYME THERAPEUTICS,5.977,NAN
PT SINAR MAS MULTIARTHA TBK,5.237,NAN
VONAGE HOLDINGS,3.551,NAN
INDEPENDENCE REALTY TRUST,2.160,NAN
ABBOTT INDIA,5.962,NAN
BLACKSTONE MORTGAGE TRUST,4.825,NAN
SHENERGY COMPANY,4.649,NAN
CONVATEC GROUP,6.365,NAN
ACCTON TECHNOLOGY CORPORATION,5.621,NAN
GRANITE REAL ESTATE INVESTMENT TRUST,4.727,NAN
EMEMORY TECHNOLOGY,4.386,NAN
CHINA BIOLOGIC PRODUCTS HOLDINGS,4.557,NAN
AECC AERO-ENGINE CONTROL,4.322,NAN
GREEK ORGANIZATION OF FOOTBALL PROGNOSTICS,5.609,NAN
